sym,dir,entry,exit,qty,gross,net,reason,entry_t,exit_t,exit_date,year,month
JINDALSTEL,LONG,418.9,419.3,1213,485.20000000004137,305.97120392844135,EOD,2022-08-26 15:00:00+05:30,2022-08-26 15:15:00+05:30,2022-08-26,2022,2022-08
CUMMINSIND,SHORT,1185.0,1183.65,405,546.7499999999632,377.7559679654631,EOD,2022-08-29 13:35:00+05:30,2022-08-29 15:15:00+05:30,2022-08-29,2022,2022-08
PAGEIND,LONG,51143.65,51175.45,9,286.1999999999607,123.88694655056071,TIME_EXIT,2022-08-30 10:55:00+05:30,2022-08-30 12:40:00+05:30,2022-08-30,2022,2022-08
BANKBARODA,LONG,122.25,122.75,3947,1973.5,1802.86972961,TIME_EXIT,2022-08-30 12:45:00+05:30,2022-08-30 14:30:00+05:30,2022-08-30,2022,2022-08
APOLLOTYRE,LONG,252.4,251.75,1911,-1242.1500000000108,-1411.7948932269107,EOD,2022-08-30 14:35:00+05:30,2022-08-30 15:15:00+05:30,2022-08-30,2022,2022-08
ZEEL,SHORT,249.9,244.90200000000002,1941,9701.117999999982,9532.93579013385,PARTIAL_PROFIT,2022-09-01 11:25:00+05:30,2022-09-01 12:30:00+05:30,2022-09-01,2022,2022-09
CONCOR,LONG,588.65,581.5862,905,-6392.739000000013,-6578.670369055999,SL,2022-09-08 11:00:00+05:30,2022-09-08 12:15:00+05:30,2022-09-08,2022,2022-09
BANKBARODA,LONG,130.9,131.8,4070,3663.000000000023,3474.178169286023,TIME_EXIT,2022-09-08 12:20:00+05:30,2022-09-08 14:05:00+05:30,2022-09-08,2022,2022-09
APOLLOTYRE,LONG,279.15,277.8,1908,-2575.7999999999347,-2762.7850888955345,EOD,2022-09-08 14:10:00+05:30,2022-09-08 15:15:00+05:30,2022-09-08,2022,2022-09
GODREJPROP,LONG,1433.45,1433.9,351,157.95000000001596,-19.428243506084073,TIME_EXIT,2022-09-09 09:30:00+05:30,2022-09-09 11:15:00+05:30,2022-09-09,2022,2022-09
BHARATFORG,LONG,781.6,789.95,644,5377.400000000014,5198.453993126815,TIME_EXIT,2022-09-09 11:20:00+05:30,2022-09-09 13:05:00+05:30,2022-09-09,2022,2022-09
BHARATFORG,LONG,787.5,786.5,639,-639.0,-816.175353636,TIME_EXIT,2022-09-09 13:10:00+05:30,2022-09-09 14:55:00+05:30,2022-09-09,2022,2022-09
COFORGE,LONG,717.5,714.0,701,-2453.5,-2630.069645819,EOD,2022-09-09 15:00:00+05:30,2022-09-09 15:15:00+05:30,2022-09-09,2022,2022-09
GODREJPROP,LONG,1335.1,1327.45,383,-2929.949999999948,-3109.3353409028477,TIME_EXIT,2022-09-20 10:40:00+05:30,2022-09-20 12:25:00+05:30,2022-09-20,2022,2022-09
AUBANK,LONG,672.5,665.45,761,-5365.049999999966,-5543.889624368666,TIME_EXIT,2022-09-20 12:30:00+05:30,2022-09-20 14:15:00+05:30,2022-09-20,2022,2022-09
CASTROLIND,LONG,114.9,115.0,4457,445.6999999999747,265.07848206817465,EOD,2022-09-20 14:20:00+05:30,2022-09-20 15:15:00+05:30,2022-09-20,2022,2022-09
FEDERALBNK,LONG,113.45,114.5,4144,4351.199999999988,4184.253917995188,TIME_EXIT,2022-09-27 10:50:00+05:30,2022-09-27 12:35:00+05:30,2022-09-27,2022,2022-09
COFORGE,LONG,690.0,690.5,681,340.5,174.788869767,TIME_EXIT,2022-09-27 12:40:00+05:30,2022-09-27 14:25:00+05:30,2022-09-27,2022,2022-09
ESCORTS,LONG,2022.6,2031.05,232,1960.4000000000106,1794.4531782232107,EOD,2022-09-27 14:30:00+05:30,2022-09-27 15:15:00+05:30,2022-09-27,2022,2022-09
AUBANK,LONG,605.0,597.74,828,-6011.2799999999925,-6186.116720250712,SL,2022-09-29 10:50:00+05:30,2022-09-29 11:15:00+05:30,2022-09-29,2022,2022-09
MGL,LONG,882.8,872.2063999999999,567,-6006.571200000021,-6181.27096586693,SL,2022-09-29 11:20:00+05:30,2022-09-29 12:35:00+05:30,2022-09-29,2022,2022-09
ESCORTS,LONG,2113.5,2088.138,237,-6010.794000000019,-6185.616585050575,SL,2022-09-29 12:40:00+05:30,2022-09-29 13:05:00+05:30,2022-09-29,2022,2022-09
GLENMARK,LONG,389.95,387.5,1284,-3145.7999999999856,-3321.3708263507856,EOD,2022-09-29 13:45:00+05:30,2022-09-29 15:15:00+05:30,2022-09-29,2022,2022-09
BHARATFORG,LONG,703.65,711.15,556,4170.0,4030.9168530912,TIME_EXIT,2022-10-04 11:00:00+05:30,2022-10-04 12:45:00+05:30,2022-10-04,2022,2022-10
APOLLOTYRE,LONG,272.1,272.55,1439,647.5499999999836,509.3614040948836,TIME_EXIT,2022-10-04 12:50:00+05:30,2022-10-04 14:35:00+05:30,2022-10-04,2022,2022-10
BANKBARODA,LONG,125.05,126.35,3131,4070.299999999991,3931.138896451591,EOD,2022-10-04 14:40:00+05:30,2022-10-04 15:15:00+05:30,2022-10-04,2022,2022-10
IDFCFIRSTB,LONG,54.45,54.5,7969,398.44999999997736,245.40278340367735,TIME_EXIT,2022-10-06 10:45:00+05:30,2022-10-06 12:30:00+05:30,2022-10-06,2022,2022-10
JINDALSTEL,LONG,452.1,451.7,959,-383.6000000000327,-536.3006673892328,TIME_EXIT,2022-10-06 12:35:00+05:30,2022-10-06 14:20:00+05:30,2022-10-06,2022,2022-10
BEL,LONG,104.1,104.7,4168,2500.8000000000357,2347.1592306816356,EOD,2022-10-06 14:25:00+05:30,2022-10-06 15:15:00+05:30,2022-10-06,2022,2022-10
SHRIRAMFIN,LONG,240.55,242.4,1846,3415.0999999999894,3257.6143309917893,TIME_EXIT,2022-10-14 11:00:00+05:30,2022-10-14 12:45:00+05:30,2022-10-14,2022,2022-10
AUBANK,LONG,595.15,602.0247499999999,746,5128.563499999962,4970.613263164811,TSL,2022-10-14 12:50:00+05:30,2022-10-14 13:50:00+05:30,2022-10-14,2022,2022-10
AUBANK,LONG,601.6,601.6,738,0.0,-156.4819209216,EOD,2022-10-14 13:55:00+05:30,2022-10-14 15:15:00+05:30,2022-10-14,2022,2022-10
EXIDEIND,LONG,164.8,164.3,2940,-1470.0,-1640.346471204,TIME_EXIT,2022-10-27 10:30:00+05:30,2022-10-27 12:15:00+05:30,2022-10-27,2022,2022-10
BANKINDIA,LONG,57.25,56.8,8464,-3808.800000000024,-3978.495373339224,TIME_EXIT,2022-10-27 12:20:00+05:30,2022-10-27 14:05:00+05:30,2022-10-27,2022,2022-10
BALKRISIND,LONG,1941.65,1943.75,249,522.8999999999774,352.35006440037733,EOD,2022-10-27 14:10:00+05:30,2022-10-27 15:15:00+05:30,2022-10-27,2022,2022-10
JINDALSTEL,LONG,492.85,500.8,929,7385.549999999989,7222.063219107889,TIME_EXIT,2022-11-11 10:45:00+05:30,2022-11-11 12:30:00+05:30,2022-11-11,2022,2022-11
COFORGE,LONG,779.5,776.5,587,-1761.0,-1921.766184072,TIME_EXIT,2022-11-11 12:35:00+05:30,2022-11-11 14:20:00+05:30,2022-11-11,2022,2022-11
COFORGE,LONG,779.0,779.5,588,294.0,132.474506052,EOD,2022-11-11 14:45:00+05:30,2022-11-11 15:15:00+05:30,2022-11-11,2022,2022-11
MFSL,LONG,697.8,694.9,695,-2015.499999999984,-2185.852110388984,TIME_EXIT,2022-12-22 12:25:00+05:30,2022-12-22 14:10:00+05:30,2022-12-22,2022,2022-12
BANKBARODA,LONG,170.85,168.7998,2841,-5824.618199999971,-5994.025903983257,SL,2022-12-22 14:15:00+05:30,2022-12-22 14:45:00+05:30,2022-12-22,2022,2022-12
BATAINDIA,LONG,1646.85,1645.5,294,-396.89999999997326,-567.4344563033733,EOD,2022-12-22 15:00:00+05:30,2022-12-22 15:15:00+05:30,2022-12-22,2022,2022-12
BANKBARODA,LONG,177.55,179.1,2487,3854.8499999999576,3698.1155222876578,TIME_EXIT,2023-01-09 10:30:00+05:30,2023-01-09 12:15:00+05:30,2023-01-09,2023,2023-01
ASHOKLEY,LONG,72.6,73.1,6083,3041.5,2884.9775471594,TIME_EXIT,2023-01-09 12:20:00+05:30,2023-01-09 14:05:00+05:30,2023-01-09,2023,2023-01
ASHOKLEY,LONG,73.1,73.2,6041,604.1000000000515,448.2853097842515,EOD,2023-01-09 14:10:00+05:30,2023-01-09 15:15:00+05:30,2023-01-09,2023,2023-01
APOLLOTYRE,LONG,327.8,334.4,1454,9596.39999999995,9425.66716563115,TIME_EXIT,2023-02-01 10:50:00+05:30,2023-02-01 12:35:00+05:30,2023-02-01,2023,2023-02
APOLLOTYRE,LONG,334.3,330.2884,1426,-5720.541599999981,-5886.92225959358,SL,2023-02-01 12:40:00+05:30,2023-02-01 14:15:00+05:30,2023-02-01,2023,2023-02
ASHOKLEY,SHORT,64.95,64.62149999999998,7613,2500.8705000001487,2327.311365073682,TSL,2023-03-27 12:40:00+05:30,2023-03-27 13:35:00+05:30,2023-03-27,2023,2023-03
APOLLOTYRE,LONG,321.6,322.1,1573,786.5,607.9775933374,TIME_EXIT,2023-04-03 10:35:00+05:30,2023-04-03 12:20:00+05:30,2023-04-03,2023,2023-04
BALKRISIND,LONG,1960.3,1944.0,258,-4205.399999999989,-4382.451512324389,TIME_EXIT,2023-04-03 12:25:00+05:30,2023-04-03 14:10:00+05:30,2023-04-03,2023,2023-04
GMRAIRPORT,LONG,43.5,43.45,11635,-581.7499999999669,-759.9673753944669,EOD,2023-04-03 14:15:00+05:30,2023-04-03 15:15:00+05:30,2023-04-03,2023,2023-04
BHEL,LONG,80.1,82.9035,4526,12688.640999999998,12557.233841105932,PARTIAL_PROFIT,2023-05-29 10:25:00+05:30,2023-05-29 11:55:00+05:30,2023-05-29,2023,2023-05
BHEL,LONG,80.1,83.25,1509,4753.350000000009,4709.388277196109,TIME_EXIT,2023-05-29 10:25:00+05:30,2023-05-29 12:10:00+05:30,2023-05-29,2023,2023-05
BHARATFORG,LONG,783.5,783.4,617,-61.70000000001403,-232.06450946981403,TIME_EXIT,2023-05-29 12:15:00+05:30,2023-05-29 14:00:00+05:30,2023-05-29,2023,2023-05
GODREJPROP,LONG,1378.5,1377.7,350,-279.9999999999841,-449.9691354199841,EOD,2023-05-29 14:05:00+05:30,2023-05-29 15:15:00+05:30,2023-05-29,2023,2023-05
SRF,LONG,2329.3,2324.4,243,-1190.700000000022,-1389.854036496622,TIME_EXIT,2023-08-24 10:05:00+05:30,2023-08-24 11:50:00+05:30,2023-08-24,2023,2023-08
AUBANK,LONG,741.5,740.55,763,-724.8500000000347,-924.0473586379347,TIME_EXIT,2023-08-24 11:55:00+05:30,2023-08-24 13:40:00+05:30,2023-08-24,2023,2023-08
GMRAIRPORT,LONG,66.3,65.50439999999999,8543,-6796.810800000063,-6994.494506038822,SL,2023-08-24 13:45:00+05:30,2023-08-24 14:20:00+05:30,2023-08-24,2023,2023-08
BEL,LONG,134.65,134.25,4206,-1682.400000000024,-1881.525378908424,EOD,2023-08-24 14:25:00+05:30,2023-08-24 15:15:00+05:30,2023-08-24,2023,2023-08
PFC,LONG,208.7,208.55,2445,-366.7499999999444,-546.4912373324444,TIME_EXIT,2023-09-04 10:25:00+05:30,2023-09-04 12:10:00+05:30,2023-09-04,2023,2023-09
CUMMINSIND,LONG,1730.75,1742.6,294,3483.8999999999733,3303.5609653325732,TIME_EXIT,2023-09-04 12:15:00+05:30,2023-09-04 14:00:00+05:30,2023-09-04,2023,2023-09
BALKRISIND,LONG,2380.25,2380.75,214,107.0,-72.56033500400002,EOD,2023-09-04 14:05:00+05:30,2023-09-04 15:15:00+05:30,2023-09-04,2023,2023-09
IDEA,LONG,10.7,11.074499999999999,36720,13751.639999999978,13609.224122481337,PARTIAL_PROFIT,2023-09-11 10:30:00+05:30,2023-09-11 11:15:00+05:30,2023-09-11,2023,2023-09
IDEA,LONG,10.7,11.0445,12240,4216.68,4169.31314301432,TSL,2023-09-11 10:30:00+05:30,2023-09-11 11:20:00+05:30,2023-09-11,2023,2023-09
BALKRISIND,LONG,2432.0,2426.55,215,-1171.749999999961,-1355.704716444461,TIME_EXIT,2023-09-11 11:25:00+05:30,2023-09-11 13:10:00+05:30,2023-09-11,2023,2023-09
BHARATFORG,LONG,1114.6,1115.3,470,329.0000000000214,144.26962202202137,TIME_EXIT,2023-09-11 13:15:00+05:30,2023-09-11 15:00:00+05:30,2023-09-11,2023,2023-09
TORNTPOWER,LONG,725.0,716.3,836,-7273.200000000038,-7484.739378256838,SL,2023-09-12 11:05:00+05:30,2023-09-12 12:15:00+05:30,2023-09-12,2023,2023-09
GLENMARK,LONG,813.35,815.0,745,1229.2499999999832,1015.3313652104832,TIME_EXIT,2023-09-12 13:20:00+05:30,2023-09-12 15:05:00+05:30,2023-09-12,2023,2023-09
UNIONBANK,SHORT,96.95,95.6,5924,7997.400000000051,7797.264672238851,EOD,2023-10-09 14:05:00+05:30,2023-10-09 15:15:00+05:30,2023-10-09,2023,2023-10
CASTROLIND,LONG,137.1,137.3,4473,894.6000000000763,678.2033523888763,TIME_EXIT,2023-10-10 10:40:00+05:30,2023-10-10 12:25:00+05:30,2023-10-10,2023,2023-10
BATAINDIA,LONG,1639.9,1643.9,374,1496.0,1279.4050288888,TIME_EXIT,2023-10-10 12:30:00+05:30,2023-10-10 14:15:00+05:30,2023-10-10,2023,2023-10
BATAINDIA,LONG,1644.15,1645.85,373,634.0999999999322,417.7709885799321,EOD,2023-10-10 14:20:00+05:30,2023-10-10 15:15:00+05:30,2023-10-10,2023,2023-10
BEL,LONG,138.25,138.5,4522,1130.5,909.835238249,TIME_EXIT,2023-10-17 11:00:00+05:30,2023-10-17 12:45:00+05:30,2023-10-17,2023,2023-10
IRCTC,LONG,715.05,715.05,874,0.0,-220.2661814724,TIME_EXIT,2023-10-17 12:50:00+05:30,2023-10-17 14:35:00+05:30,2023-10-17,2023,2023-10
PAGEIND,LONG,39416.35,39349.5,15,-1002.7499999999782,-1210.8485577314782,EOD,2023-10-17 14:45:00+05:30,2023-10-17 15:15:00+05:30,2023-10-17,2023,2023-10
MGL,LONG,1009.45,997.3366000000001,616,-7461.854399999973,-7678.880748844878,SL,2023-10-27 10:40:00+05:30,2023-10-27 12:05:00+05:30,2023-10-27,2023,2023-10
BANKBARODA,LONG,188.35,188.5,3305,495.75000000001876,276.20787892951876,TIME_EXIT,2023-10-27 12:10:00+05:30,2023-10-27 13:55:00+05:30,2023-10-27,2023,2023-10
COFORGE,LONG,1005.0,1002.0,619,-1857.0,-2075.727105258,EOD,2023-10-27 14:00:00+05:30,2023-10-27 15:15:00+05:30,2023-10-27,2023,2023-10
SAIL,LONG,84.2,83.8,6831,-2732.4000000000387,-2934.337803408039,TIME_EXIT,2023-11-02 10:35:00+05:30,2023-11-02 12:20:00+05:30,2023-11-02,2023,2023-11
BATAINDIA,LONG,1558.1,1560.05,369,719.5500000000168,516.7056808989167,TIME_EXIT,2023-11-02 12:25:00+05:30,2023-11-02 14:10:00+05:30,2023-11-02,2023,2023-11
ASHOKLEY,LONG,81.8,81.75,7032,-351.59999999998,-554.23595649358,EOD,2023-11-02 14:15:00+05:30,2023-11-02 15:15:00+05:30,2023-11-02,2023,2023-11
SHRIRAMFIN,LONG,398.05,404.25,1407,8723.399999999983,8523.510155441383,TIME_EXIT,2023-11-03 10:45:00+05:30,2023-11-03 12:30:00+05:30,2023-11-03,2023,2023-11
BEL,LONG,136.65,136.0,4100,-2665.000000000023,-2861.703727490023,TIME_EXIT,2023-11-03 12:35:00+05:30,2023-11-03 14:20:00+05:30,2023-11-03,2023,2023-11
BATAINDIA,LONG,1580.75,1577.85,354,-1026.6000000000322,-1223.5331890344323,EOD,2023-11-03 14:25:00+05:30,2023-11-03 15:15:00+05:30,2023-11-03,2023,2023-11
GMRAIRPORT,LONG,56.5,56.75,10310,2577.5,2371.453675705,TIME_EXIT,2023-11-06 10:20:00+05:30,2023-11-06 12:05:00+05:30,2023-11-06,2023,2023-11
BEL,LONG,136.6,137.0,4264,1705.6000000000242,1499.8217751296243,TIME_EXIT,2023-11-06 12:10:00+05:30,2023-11-06 13:55:00+05:30,2023-11-06,2023,2023-11
JINDALSTEL,LONG,611.0,625.1,953,13437.300000000021,13228.227087454221,EOD,2023-11-06 14:00:00+05:30,2023-11-06 15:15:00+05:30,2023-11-06,2023,2023-11
ZEEL,LONG,252.7,250.95,2643,-4625.25,-4859.3239249107,TIME_EXIT,2023-11-15 10:00:00+05:30,2023-11-15 11:45:00+05:30,2023-11-15,2023,2023-11
APOLLOTYRE,LONG,425.0,426.15,1571,1806.6499999999642,1570.809500697064,TIME_EXIT,2023-11-15 11:50:00+05:30,2023-11-15 13:35:00+05:30,2023-11-15,2023,2023-11
APOLLOTYRE,LONG,426.05,428.9,1568,4468.7999999999465,4232.066623478347,EOD,2023-11-15 13:40:00+05:30,2023-11-15 15:15:00+05:30,2023-11-15,2023,2023-11
SUNTV,LONG,677.25,679.15,993,1886.6999999999775,1649.1327472247776,TIME_EXIT,2023-12-04 10:25:00+05:30,2023-12-04 12:10:00+05:30,2023-12-04,2023,2023-12
CONCOR,LONG,642.15,639.8,1047,-2460.450000000024,-2696.710178472924,TIME_EXIT,2023-12-04 12:15:00+05:30,2023-12-04 14:00:00+05:30,2023-12-04,2023,2023-12
APOLLOTYRE,LONG,450.0,449.95,1495,-74.750000000017,-311.840687606517,EOD,2023-12-04 14:05:00+05:30,2023-12-04 15:15:00+05:30,2023-12-04,2023,2023-12
SAIL,LONG,111.05,110.85,5997,-1199.4000000000171,-1433.778048751817,TIME_EXIT,2023-12-14 10:55:00+05:30,2023-12-14 12:40:00+05:30,2023-12-14,2023,2023-12
APOLLOTYRE,LONG,456.55,462.55,1458,8748.0,8510.8864563972,TIME_EXIT,2023-12-14 12:45:00+05:30,2023-12-14 14:30:00+05:30,2023-12-14,2023,2023-12
APOLLOTYRE,LONG,463.1,457.5428,1438,-7991.253600000033,-8223.67740493272,SL,2023-12-14 14:35:00+05:30,2023-12-14 14:55:00+05:30,2023-12-14,2023,2023-12
AUBANK,LONG,759.55,759.95,876,350.4000000000797,115.79019946807966,EOD,2023-12-14 15:00:00+05:30,2023-12-14 15:15:00+05:30,2023-12-14,2023,2023-12
PAGEIND,LONG,37020.7,37280.0,17,4408.1000000000495,4185.0219513106495,TIME_EXIT,2024-01-15 10:25:00+05:30,2024-01-15 12:10:00+05:30,2024-01-15,2024,2024-01
BEL,LONG,186.75,188.5525,3538,6377.245000000032,6142.547052554662,TSL,2024-01-15 12:15:00+05:30,2024-01-15 13:40:00+05:30,2024-01-15,2024,2024-01
BATAINDIA,LONG,1585.75,1580.95,416,-1996.799999999981,-2228.731179667181,EOD,2024-01-15 13:45:00+05:30,2024-01-15 15:15:00+05:30,2024-01-15,2024,2024-01
AUBANK,LONG,743.55,734.6274,943,-8414.01179999999,-8658.731431636323,SL,2024-01-19 10:40:00+05:30,2024-01-19 11:20:00+05:30,2024-01-19,2024,2024-01
BHARATFORG,LONG,1240.2,1239.9,565,-169.4999999999743,-416.41918296897427,TIME_EXIT,2024-01-19 11:25:00+05:30,2024-01-19 13:10:00+05:30,2024-01-19,2024,2024-01
APOLLOTYRE,LONG,500.7,503.25,1400,3570.000000000016,3321.916370220016,TIME_EXIT,2024-01-19 13:15:00+05:30,2024-01-19 15:00:00+05:30,2024-01-19,2024,2024-01
ESCORTS,LONG,2994.0,2989.25,224,-1064.0,-1300.069504048,TIME_EXIT,2024-01-20 10:40:00+05:30,2024-01-20 12:25:00+05:30,2024-01-20,2024,2024-01
APOLLOTYRE,LONG,513.3,531.2654999999999,982,17642.12099999991,17459.41419968336,PARTIAL_PROFIT,2024-01-20 12:30:00+05:30,2024-01-20 14:00:00+05:30,2024-01-20,2024,2024-01
APOLLOTYRE,LONG,513.3,536.305,328,7545.6399999999985,7484.140577040558,TSL,2024-01-20 12:30:00+05:30,2024-01-20 14:10:00+05:30,2024-01-20,2024,2024-01
BALKRISIND,LONG,2745.05,2777.642,245,7985.039999999913,7745.717375103873,TSL,2024-01-20 14:15:00+05:30,2024-01-20 15:15:00+05:30,2024-01-20,2024,2024-01
SHRIRAMFIN,LONG,459.8,454.2824,1804,-9953.750400000028,-10243.252980836438,SL,2024-01-23 11:15:00+05:30,2024-01-23 12:55:00+05:30,2024-01-23,2024,2024-01
VOLTAS,LONG,1015.4,1004.1,816,-9220.799999999963,-9510.190652111964,EOD,2024-01-23 13:50:00+05:30,2024-01-23 15:15:00+05:30,2024-01-23,2024,2024-01
LTF,LONG,169.0,169.1,4323,432.2999999999754,174.67941517617538,TIME_EXIT,2024-01-30 10:40:00+05:30,2024-01-30 12:25:00+05:30,2024-01-30,2024,2024-01
APOLLOTYRE,LONG,536.65,535.7,1361,-1292.949999999907,-1550.004044947007,TIME_EXIT,2024-01-30 12:30:00+05:30,2024-01-30 14:15:00+05:30,2024-01-30,2024,2024-01
AUBANK,LONG,626.6,625.3,1166,-1515.8000000000795,-1772.8730680804795,EOD,2024-01-30 14:20:00+05:30,2024-01-30 15:15:00+05:30,2024-01-30,2024,2024-01
TATAPOWER,LONG,394.4,389.6672,1812,-8575.833599999994,-8825.2597821176,SL,2024-02-01 10:40:00+05:30,2024-02-01 12:00:00+05:30,2024-02-01,2024,2024-02
LICHSGFIN,LONG,629.5,631.55,1135,2326.749999999948,2074.263237564448,TIME_EXIT,2024-02-01 12:15:00+05:30,2024-02-01 14:00:00+05:30,2024-02-01,2024,2024-02
CONCOR,LONG,729.9,736.3,979,6265.599999999978,6011.954256585178,EOD,2024-02-01 14:05:00+05:30,2024-02-01 15:15:00+05:30,2024-02-01,2024,2024-02
SHRIRAMFIN,LONG,483.05,480.4,1472,-3900.80000000005,-4150.29434323845,TIME_EXIT,2024-02-02 10:05:00+05:30,2024-02-02 11:50:00+05:30,2024-02-02,2024,2024-02
BANKINDIA,LONG,155.1,153.2388,4586,-8535.463199999984,-8783.7152181573,SL,2024-02-02 11:55:00+05:30,2024-02-02 12:25:00+05:30,2024-02-02,2024,2024-02
BANKINDIA,LONG,152.9,151.0652,4652,-8535.489600000006,-8783.742385995356,SL,2024-02-02 12:30:00+05:30,2024-02-02 12:45:00+05:30,2024-02-02,2024,2024-02
COFORGE,LONG,1278.0,1279.0,556,556.0,305.399745608,TIME_EXIT,2024-02-02 12:50:00+05:30,2024-02-02 14:35:00+05:30,2024-02-02,2024,2024-02
COFORGE,LONG,1281.0,1284.0,555,1665.0,1413.94592205,EOD,2024-02-02 14:40:00+05:30,2024-02-02 15:15:00+05:30,2024-02-02,2024,2024-02
PAGEIND,LONG,37204.85,37234.55,16,475.20000000006985,265.25720472966987,TIME_EXIT,2024-02-05 09:45:00+05:30,2024-02-05 11:30:00+05:30,2024-02-05,2024,2024-02
APOLLOTYRE,LONG,550.85,549.65,1109,-1330.8000000000504,-1545.7294267170505,TIME_EXIT,2024-02-05 11:35:00+05:30,2024-02-05 13:20:00+05:30,2024-02-05,2024,2024-02
ASHOKLEY,LONG,88.2,87.1416,6930,-7334.712000000041,-7548.040440875129,SL,2024-02-05 13:25:00+05:30,2024-02-05 14:40:00+05:30,2024-02-05,2024,2024-02
AUBANK,LONG,626.05,621.65,976,-4294.399999999978,-4508.527743875178,EOD,2024-02-05 14:55:00+05:30,2024-02-05 15:15:00+05:30,2024-02-05,2024,2024-02
MFSL,LONG,961.3,949.7643999999999,566,-6529.149600000025,-6719.048440528216,SL,2024-02-07 11:00:00+05:30,2024-02-07 12:05:00+05:30,2024-02-07,2024,2024-02
FEDERALBNK,LONG,149.6,149.25,3640,-1273.9999999999793,-1465.5609699639792,TIME_EXIT,2024-02-07 12:10:00+05:30,2024-02-07 13:55:00+05:30,2024-02-07,2024,2024-02
PFC,LONG,464.1,469.3,1173,6099.599999999987,5905.983038326786,EOD,2024-02-07 14:00:00+05:30,2024-02-07 15:15:00+05:30,2024-02-07,2024,2024-02
AUBANK,SHORT,563.75,566.25,945,-2362.5,-2550.9428091,EOD,2024-03-21 13:10:00+05:30,2024-03-21 15:15:00+05:30,2024-03-21,2024,2024-03
BHARATFORG,LONG,1150.25,1161.71225,452,5180.937000000018,4996.209704450256,TSL,2024-04-04 10:25:00+05:30,2024-04-04 10:50:00+05:30,2024-04-04,2024,2024-04
BALKRISIND,LONG,2325.0,2326.45,223,323.34999999995944,140.51989812285944,TIME_EXIT,2024-04-04 10:55:00+05:30,2024-04-04 12:40:00+05:30,2024-04-04,2024,2024-04
COFORGE,LONG,1165.0,1167.5,446,1115.0,931.55032333,TIME_EXIT,2024-04-04 12:45:00+05:30,2024-04-04 14:30:00+05:30,2024-04-04,2024,2024-04
COFORGE,LONG,1168.0,1164.0,445,-1780.0,-1962.68096924,EOD,2024-04-04 14:35:00+05:30,2024-04-04 15:15:00+05:30,2024-04-04,2024,2024-04
TVSMOTOR,LONG,1911.1,1918.1,283,1981.0,1789.8123884264,TIME_EXIT,2024-04-22 10:25:00+05:30,2024-04-22 12:10:00+05:30,2024-04-22,2024,2024-04
BALKRISIND,LONG,2375.55,2369.75,227,-1316.6000000000413,-1506.2828429806414,TIME_EXIT,2024-04-22 12:15:00+05:30,2024-04-22 14:00:00+05:30,2024-04-22,2024,2024-04
ASHOKLEY,LONG,86.4,86.2,6261,-1252.2000000000178,-1442.5006381836179,EOD,2024-04-22 14:05:00+05:30,2024-04-22 15:15:00+05:30,2024-04-22,2024,2024-04
GODREJPROP,LONG,2624.0,2598.5,203,-5176.5,-5362.759662855,TIME_EXIT,2024-04-29 09:25:00+05:30,2024-04-29 11:10:00+05:30,2024-04-29,2024,2024-04
TATAPOWER,LONG,443.75,445.45,1206,2050.199999999986,1860.9940860047861,TIME_EXIT,2024-04-29 11:15:00+05:30,2024-04-29 13:00:00+05:30,2024-04-29,2024,2024-04
BANKBARODA,LONG,263.65,264.25,2029,1217.400000000046,1028.508813743446,TIME_EXIT,2024-04-29 13:05:00+05:30,2024-04-29 14:50:00+05:30,2024-04-29,2024,2024-04
AUBANK,LONG,626.5,643.6,854,14603.40000000002,14410.64738121962,EOD,2024-04-29 14:55:00+05:30,2024-04-29 15:15:00+05:30,2024-04-29,2024,2024-04
JINDALSTEL,LONG,938.75,938.4,633,-221.5500000000144,-430.92369802471444,TIME_EXIT,2024-05-06 10:40:00+05:30,2024-05-06 12:25:00+05:30,2024-05-06,2024,2024-05
GODREJPROP,LONG,2809.0,2829.0,211,4220.0,4009.894178332,TIME_EXIT,2024-05-06 12:30:00+05:30,2024-05-06 14:15:00+05:30,2024-05-06,2024,2024-05
CASTROLIND,LONG,197.45,200.35,3012,8734.800000000017,8522.689831166417,EOD,2024-05-06 14:20:00+05:30,2024-05-06 15:15:00+05:30,2024-05-06,2024,2024-05
CUMMINSIND,LONG,3776.9,3731.5772,173,-7840.844399999985,-8068.893587343151,SL,2024-05-16 10:30:00+05:30,2024-05-16 11:35:00+05:30,2024-05-16,2024,2024-05
PAGEIND,LONG,35402.65,35232.0,18,-3071.700000000026,-3295.4200259562263,TIME_EXIT,2024-05-16 11:55:00+05:30,2024-05-16 13:40:00+05:30,2024-05-16,2024,2024-05
LICHSGFIN,LONG,647.35,652.45,1012,5161.200000000023,4928.825010542422,EOD,2024-05-16 13:45:00+05:30,2024-05-16 15:15:00+05:30,2024-05-16,2024,2024-05
VOLTAS,LONG,1391.0,1422.89975,448,14291.088000000018,14067.36071111013,TSL,2024-05-27 10:20:00+05:30,2024-05-27 11:30:00+05:30,2024-05-27,2024,2024-05
ASHOKLEY,LONG,110.9,111.1,5619,1123.799999999936,903.848897531936,TIME_EXIT,2024-05-27 11:35:00+05:30,2024-05-27 13:20:00+05:30,2024-05-27,2024,2024-05
